trade_date,yyyymm,counterparty,asset_class,currency,trade_type,metric,value
2025-07-14,2025-07,Bank B,Equity,GBP,Buy,notional,1609493.7230278167
2025-07-14,2025-07,Bank B,Equity,GBP,Buy,notional_mn,1.6094937230278168
2025-07-14,2025-07,Bank B,Equity,GBP,Buy,pnl,10561.255459843049
2025-07-14,2025-07,Bank C,Bond,GBP,Sell,notional,1941136.5859881283
2025-07-14,2025-07,Bank C,Bond,GBP,Sell,notional_mn,1.941136585988128
2025-07-14,2025-07,Bank C,Bond,GBP,Sell,pnl,-14506.098131764702
2025-07-14,2025-07,Bank C,Equity,GBP,Buy,notional,6796418.839573147
2025-07-14,2025-07,Bank C,Equity,GBP,Buy,notional_mn,6.796418839573146
2025-07-14,2025-07,Bank C,Equity,GBP,Buy,pnl,170895.23627880184
2025-07-14,2025-07,Bank D,FX,JPY,Sell,notional,3257774.363341424
2025-07-14,2025-07,Bank D,FX,JPY,Sell,notional_mn,3.257774363341424
2025-07-14,2025-07,Bank D,FX,JPY,Sell,pnl,-29525.625075416883
2025-07-15,2025-07,Bank A,Bond,EUR,Sell,notional,3204823.2033653227
2025-07-15,2025-07,Bank A,Bond,EUR,Sell,notional_mn,3.2048232033653226
2025-07-15,2025-07,Bank A,Bond,EUR,Sell,pnl,4822.442705147911
2025-07-15,2025-07,Bank A,Commodity,GBP,Sell,notional,1992045.3056694048
2025-07-15,2025-07,Bank A,Commodity,GBP,Sell,notional_mn,1.9920453056694047
2025-07-15,2025-07,Bank A,Commodity,GBP,Sell,pnl,73856.27973810761
2025-07-15,2025-07,Bank A,Equity,USD,Buy,notional,2840416.8442493216
2025-07-15,2025-07,Bank A,Equity,USD,Buy,notional_mn,2.8404168442493214
2025-07-15,2025-07,Bank A,Equity,USD,Buy,pnl,43843.769957787496
2025-07-15,2025-07,Bank A,FX,JPY,Sell,notional,1141320.866785331
2025-07-15,2025-07,Bank A,FX,JPY,Sell,notional_mn,1.141320866785331
2025-07-15,2025-07,Bank A,FX,JPY,Sell,pnl,-1522.889288365313
2025-07-15,2025-07,Bank B,Equity,EUR,Buy,notional,318603.1231279909
2025-07-15,2025-07,Bank B,Equity,EUR,Buy,notional_mn,0.3186031231279909
2025-07-15,2025-07,Bank B,Equity,EUR,Buy,pnl,-15769.347917981497
2025-07-15,2025-07,Bank B,Equity,JPY,Sell,notional,3163089.960915088
2025-07-15,2025-07,Bank B,Equity,JPY,Sell,notional_mn,3.163089960915088
2025-07-15,2025-07,Bank B,Equity,JPY,Sell,pnl,68931.54810957442
2025-07-15,2025-07,Bank C,Commodity,JPY,Buy,notional,1472726.0590513533
2025-07-15,2025-07,Bank C,Commodity,JPY,Buy,notional_mn,1.4727260590513531
2025-07-15,2025-07,Bank C,Commodity,JPY,Buy,pnl,22270.324312877856
2025-07-15,2025-07,Bank C,Equity,EUR,Buy,notional,1968597.791591559
2025-07-15,2025-07,Bank C,Equity,EUR,Buy,notional_mn,1.9685977915915591
2025-07-15,2025-07,Bank C,Equity,EUR,Buy,pnl,-34432.64549426208
2025-07-15,2025-07,Bank C,Equity,JPY,Sell,notional,399912.76827230793
2025-07-15,2025-07,Bank C,Equity,JPY,Sell,notional_mn,0.3999127682723079
2025-07-15,2025-07,Bank C,Equity,JPY,Sell,pnl,-11555.636034433222
2025-07-15,2025-07,Bank C,Equity,USD,Sell,notional,3853602.145837753
2025-07-15,2025-07,Bank C,Equity,USD,Sell,notional_mn,3.853602145837753
2025-07-15,2025-07,Bank C,Equity,USD,Sell,pnl,-80493.05070354242
2025-07-15,2025-07,Bank C,FX,JPY,Sell,notional,3271213.182090353
2025-07-15,2025-07,Bank C,FX,JPY,Sell,notional_mn,3.2712131820903534
2025-07-15,2025-07,Bank C,FX,JPY,Sell,pnl,83389.97169328449
2025-07-15,2025-07,Bank D,Equity,GBP,Sell,notional,2375847.176273322
2025-07-15,2025-07,Bank D,Equity,GBP,Sell,notional_mn,2.375847176273322
2025-07-15,2025-07,Bank D,Equity,GBP,Sell,pnl,5914.495138065206
2025-07-15,2025-07,Bank D,Equity,USD,Buy,notional,1293938.4296834546
2025-07-15,2025-07,Bank D,Equity,USD,Buy,notional_mn,1.2939384296834546
2025-07-15,2025-07,Bank D,Equity,USD,Buy,pnl,-15371.46950536776
2025-07-15,2025-07,Bank D,Equity,USD,Sell,notional,3416384.441599312
2025-07-15,2025-07,Bank D,Equity,USD,Sell,notional_mn,3.416384441599312
2025-07-15,2025-07,Bank D,Equity,USD,Sell,pnl,71675.03987588458
2025-07-16,2025-07,Bank A,Bond,GBP,Buy,notional,475678.0006950991
2025-07-16,2025-07,Bank A,Bond,GBP,Buy,notional_mn,0.4756780006950991
2025-07-16,2025-07,Bank A,Bond,GBP,Buy,pnl,-1910.1770526077933
2025-07-16,2025-07,Bank A,Equity,EUR,Sell,notional,3507137.763286692
2025-07-16,2025-07,Bank A,Equity,EUR,Sell,notional_mn,3.507137763286692
2025-07-16,2025-07,Bank A,Equity,EUR,Sell,pnl,49949.20419048877
2025-07-16,2025-07,Bank A,Equity,GBP,Sell,notional,261793.31855814467
2025-07-16,2025-07,Bank A,Equity,GBP,Sell,notional_mn,0.2617933185581447
2025-07-16,2025-07,Bank A,Equity,GBP,Sell,pnl,-9180.719749760248
2025-07-16,2025-07,Bank A,Equity,JPY,Buy,notional,2553527.052830907
2025-07-16,2025-07,Bank A,Equity,JPY,Buy,notional_mn,2.553527052830907
2025-07-16,2025-07,Bank A,Equity,JPY,Buy,pnl,-49545.23099094688
2025-07-16,2025-07,Bank B,Bond,EUR,Sell,notional,2703911.0742374742
2025-07-16,2025-07,Bank B,Bond,EUR,Sell,notional_mn,2.703911074237474
2025-07-16,2025-07,Bank B,Bond,EUR,Sell,pnl,-39313.559276714106
2025-07-16,2025-07,Bank B,Equity,GBP,Sell,notional,3780181.719318981
2025-07-16,2025-07,Bank B,Equity,GBP,Sell,notional_mn,3.7801817193189806
2025-07-16,2025-07,Bank B,Equity,GBP,Sell,pnl,28642.92661206962
2025-07-16,2025-07,Bank D,Equity,EUR,Buy,notional,594583.1170291025
2025-07-16,2025-07,Bank D,Equity,EUR,Buy,notional_mn,0.5945831170291025
2025-07-16,2025-07,Bank D,Equity,EUR,Buy,pnl,1728.449179220797
2025-07-16,2025-07,Bank D,FX,JPY,Buy,notional,3111555.6676779385
2025-07-16,2025-07,Bank D,FX,JPY,Buy,notional_mn,3.1115556676779383
2025-07-16,2025-07,Bank D,FX,JPY,Buy,pnl,121850.07767778708
2025-07-17,2025-07,Bank A,Equity,GBP,Buy,notional,418229.9510398969
2025-07-17,2025-07,Bank A,Equity,GBP,Buy,notional_mn,0.4182299510398969
2025-07-17,2025-07,Bank A,Equity,GBP,Buy,pnl,2524.283952009653
2025-07-17,2025-07,Bank A,Equity,USD,Buy,notional,831616.7244503277
2025-07-17,2025-07,Bank A,Equity,USD,Buy,notional_mn,0.8316167244503276
2025-07-17,2025-07,Bank A,Equity,USD,Buy,pnl,-17141.257178291387
2025-07-17,2025-07,Bank B,Equity,JPY,Sell,notional,7185163.644637313
2025-07-17,2025-07,Bank B,Equity,JPY,Sell,notional_mn,7.1851636446373135
2025-07-17,2025-07,Bank B,Equity,JPY,Sell,pnl,-55262.38389639021
2025-07-17,2025-07,Bank B,Equity,USD,Buy,notional,3966759.2108718576
2025-07-17,2025-07,Bank B,Equity,USD,Buy,notional_mn,3.9667592108718575
2025-07-17,2025-07,Bank B,Equity,USD,Buy,pnl,-42109.33727704151
2025-07-17,2025-07,Bank B,FX,JPY,Buy,notional,3037884.804697774
2025-07-17,2025-07,Bank B,FX,JPY,Buy,notional_mn,3.0378848046977738
2025-07-17,2025-07,Bank B,FX,JPY,Buy,pnl,27319.71530915124
2025-07-17,2025-07,Bank C,FX,JPY,Buy,notional,3201013.955075342
2025-07-17,2025-07,Bank C,FX,JPY,Buy,notional_mn,3.201013955075342
2025-07-17,2025-07,Bank C,FX,JPY,Buy,pnl,-123154.7140067238
2025-07-17,2025-07,Bank C,FX,USD,Buy,notional,2396514.941557645
2025-07-17,2025-07,Bank C,FX,USD,Buy,notional_mn,2.396514941557645
2025-07-17,2025-07,Bank C,FX,USD,Buy,pnl,-1683.7954669853448
2025-07-17,2025-07,Bank D,Commodity,EUR,Sell,notional,2408872.444184478
2025-07-17,2025-07,Bank D,Commodity,EUR,Sell,notional_mn,2.4088724441844778
2025-07-17,2025-07,Bank D,Commodity,EUR,Sell,pnl,-3170.759746950788
2025-07-17,2025-07,Bank D,Equity,EUR,Buy,notional,2892239.3367592627
2025-07-17,2025-07,Bank D,Equity,EUR,Buy,notional_mn,2.8922393367592627
2025-07-17,2025-07,Bank D,Equity,EUR,Buy,pnl,116482.21555401072
2025-07-17,2025-07,Bank D,Equity,JPY,Buy,notional,3900903.95070436
2025-07-17,2025-07,Bank D,Equity,JPY,Buy,notional_mn,3.90090395070436
2025-07-17,2025-07,Bank D,Equity,JPY,Buy,pnl,116031.018402366
2025-07-17,2025-07,Bank D,Equity,JPY,Sell,notional,903467.0644124188
2025-07-17,2025-07,Bank D,Equity,JPY,Sell,notional_mn,0.9034670644124188
2025-07-17,2025-07,Bank D,Equity,JPY,Sell,pnl,-7947.437069468826
2025-07-18,2025-07,Bank A,Bond,USD,Buy,notional,2096735.8234696644
2025-07-18,2025-07,Bank A,Bond,USD,Buy,notional_mn,2.0967358234696643
2025-07-18,2025-07,Bank A,Bond,USD,Buy,pnl,29696.561677841662
2025-07-18,2025-07,Bank A,Equity,JPY,Buy,notional,3286438.235035904
2025-07-18,2025-07,Bank A,Equity,JPY,Buy,notional_mn,3.286438235035904
2025-07-18,2025-07,Bank A,Equity,JPY,Buy,pnl,-49938.54845316211
2025-07-18,2025-07,Bank A,Equity,USD,Buy,notional,1360807.693245696
2025-07-18,2025-07,Bank A,Equity,USD,Buy,notional_mn,1.3608076932456958
2025-07-18,2025-07,Bank A,Equity,USD,Buy,pnl,17252.650519355248
2025-07-18,2025-07,Bank B,Equity,EUR,Buy,notional,3240908.1449761065
2025-07-18,2025-07,Bank B,Equity,EUR,Buy,notional_mn,3.2409081449761064
2025-07-18,2025-07,Bank B,Equity,EUR,Buy,pnl,-48633.94399768826
2025-07-18,2025-07,Bank B,Equity,GBP,Sell,notional,701170.2063848989
2025-07-18,2025-07,Bank B,Equity,GBP,Sell,notional_mn,0.7011702063848989
2025-07-18,2025-07,Bank B,Equity,GBP,Sell,pnl,-13008.99832862043
2025-07-18,2025-07,Bank B,FX,USD,Buy,notional,2159008.1628760863
2025-07-18,2025-07,Bank B,FX,USD,Buy,notional_mn,2.1590081628760864
2025-07-18,2025-07,Bank B,FX,USD,Buy,pnl,325.6531427913337
2025-07-18,2025-07,Bank C,Bond,GBP,Buy,notional,3482219.674184306
2025-07-18,2025-07,Bank C,Bond,GBP,Buy,notional_mn,3.482219674184306
2025-07-18,2025-07,Bank C,Bond,GBP,Buy,pnl,-28602.98274096625
2025-07-18,2025-07,Bank C,Equity,JPY,Buy,notional,1027908.0901916872
2025-07-18,2025-07,Bank C,Equity,JPY,Buy,notional_mn,1.0279080901916873
2025-07-18,2025-07,Bank C,Equity,JPY,Buy,pnl,48212.74788014513
2025-07-18,2025-07,Bank C,Equity,USD,Sell,notional,3897950.766187289
2025-07-18,2025-07,Bank C,Equity,USD,Sell,notional_mn,3.897950766187289
2025-07-18,2025-07,Bank C,Equity,USD,Sell,pnl,-26655.79792861902
2025-07-18,2025-07,Bank D,Commodity,USD,Buy,notional,1316252.5199016682
2025-07-18,2025-07,Bank D,Commodity,USD,Buy,notional_mn,1.316252519901668
2025-07-18,2025-07,Bank D,Commodity,USD,Buy,pnl,-10807.89196241244
2025-07-18,2025-07,Bank D,Equity,EUR,Sell,notional,1305467.5795618785
2025-07-18,2025-07,Bank D,Equity,EUR,Sell,notional_mn,1.3054675795618784
2025-07-18,2025-07,Bank D,Equity,EUR,Sell,pnl,5987.42202156238
2025-07-18,2025-07,Bank D,Equity,GBP,Buy,notional,3471054.60111688
2025-07-18,2025-07,Bank D,Equity,GBP,Buy,notional_mn,3.47105460111688
2025-07-18,2025-07,Bank D,Equity,GBP,Buy,pnl,119638.52130915064
2025-07-18,2025-07,Bank D,FX,EUR,Sell,notional,3844576.426278992
2025-07-18,2025-07,Bank D,FX,EUR,Sell,notional_mn,3.844576426278992
2025-07-18,2025-07,Bank D,FX,EUR,Sell,pnl,-903.7963012653826
2025-07-21,2025-07,Bank A,Bond,EUR,Sell,notional,972290.1375487668
2025-07-21,2025-07,Bank A,Bond,EUR,Sell,notional_mn,0.9722901375487668
2025-07-21,2025-07,Bank A,Bond,EUR,Sell,pnl,6711.435492861237
2025-07-21,2025-07,Bank A,Equity,USD,Sell,notional,3062201.68533409
2025-07-21,2025-07,Bank A,Equity,USD,Sell,notional_mn,3.0622016853340903
2025-07-21,2025-07,Bank A,Equity,USD,Sell,pnl,86283.39629843045
2025-07-21,2025-07,Bank A,FX,JPY,Sell,notional,455582.5572917871
2025-07-21,2025-07,Bank A,FX,JPY,Sell,notional_mn,0.4555825572917871
2025-07-21,2025-07,Bank A,FX,JPY,Sell,pnl,17442.374052404215
2025-07-21,2025-07,Bank B,Bond,USD,Sell,notional,2041829.1576016068
2025-07-21,2025-07,Bank B,Bond,USD,Sell,notional_mn,2.0418291576016068
2025-07-21,2025-07,Bank B,Bond,USD,Sell,pnl,12339.434759617743
2025-07-21,2025-07,Bank B,Commodity,EUR,Sell,notional,973404.3440117572
2025-07-21,2025-07,Bank B,Commodity,EUR,Sell,notional_mn,0.9734043440117572
2025-07-21,2025-07,Bank B,Commodity,EUR,Sell,pnl,-1954.818822514577
2025-07-21,2025-07,Bank B,Equity,EUR,Buy,notional,359767.0424624804
2025-07-21,2025-07,Bank B,Equity,EUR,Buy,notional_mn,0.3597670424624804
2025-07-21,2025-07,Bank B,Equity,EUR,Buy,pnl,8263.693244171032
2025-07-21,2025-07,Bank B,FX,EUR,Buy,notional,1577642.5436951118
2025-07-21,2025-07,Bank B,FX,EUR,Buy,notional_mn,1.5776425436951118
2025-07-21,2025-07,Bank B,FX,EUR,Buy,pnl,22376.94795579709
2025-07-21,2025-07,Bank B,FX,JPY,Buy,notional,244431.96302017465
2025-07-21,2025-07,Bank B,FX,JPY,Buy,notional_mn,0.2444319630201746
2025-07-21,2025-07,Bank B,FX,JPY,Buy,pnl,983.55513057498
2025-07-21,2025-07,Bank C,Bond,GBP,Sell,notional,1717434.621664026
2025-07-21,2025-07,Bank C,Bond,GBP,Sell,notional_mn,1.7174346216640262
2025-07-21,2025-07,Bank C,Bond,GBP,Sell,pnl,46905.08571755204
2025-07-21,2025-07,Bank C,Bond,USD,Sell,notional,1584830.8787207925
2025-07-21,2025-07,Bank C,Bond,USD,Sell,notional_mn,1.5848308787207923
2025-07-21,2025-07,Bank C,Bond,USD,Sell,pnl,20663.969165126327
2025-07-21,2025-07,Bank C,Equity,EUR,Buy,notional,3953074.7411050457
2025-07-21,2025-07,Bank C,Equity,EUR,Buy,notional_mn,3.9530747411050458
2025-07-21,2025-07,Bank C,Equity,EUR,Buy,pnl,-14457.569813200089
2025-07-21,2025-07,Bank C,Equity,USD,Buy,notional,4461557.852996727
2025-07-21,2025-07,Bank C,Equity,USD,Buy,notional_mn,4.4615578529967275
2025-07-21,2025-07,Bank C,Equity,USD,Buy,pnl,49188.246549078496
2025-07-21,2025-07,Bank C,FX,USD,Sell,notional,1835621.1131456352
2025-07-21,2025-07,Bank C,FX,USD,Sell,notional_mn,1.8356211131456357
2025-07-21,2025-07,Bank C,FX,USD,Sell,pnl,1352.8689408710222
2025-07-21,2025-07,Bank D,Bond,GBP,Buy,notional,1883192.8942994385
2025-07-21,2025-07,Bank D,Bond,GBP,Buy,notional_mn,1.8831928942994385
2025-07-21,2025-07,Bank D,Bond,GBP,Buy,pnl,-1971.0215766259023
2025-07-21,2025-07,Bank D,Equity,EUR,Sell,notional,2887450.372259557
2025-07-21,2025-07,Bank D,Equity,EUR,Sell,notional_mn,2.887450372259557
2025-07-21,2025-07,Bank D,Equity,EUR,Sell,pnl,-48158.7203162715
2025-07-21,2025-07,Bank D,Equity,JPY,Buy,notional,2301349.161818472
2025-07-21,2025-07,Bank D,Equity,JPY,Buy,notional_mn,2.301349161818472
2025-07-21,2025-07,Bank D,Equity,JPY,Buy,pnl,57539.88765565698
2025-07-21,2025-07,Bank D,Equity,USD,Buy,notional,1896191.837232089
2025-07-21,2025-07,Bank D,Equity,USD,Buy,notional_mn,1.896191837232089
2025-07-21,2025-07,Bank D,Equity,USD,Buy,pnl,12142.504508900069
2025-07-21,2025-07,Bank D,Equity,USD,Sell,notional,1147133.4214762086
2025-07-21,2025-07,Bank D,Equity,USD,Sell,notional_mn,1.1471334214762086
2025-07-21,2025-07,Bank D,Equity,USD,Sell,pnl,-18179.93578026386
2025-07-21,2025-07,Bank D,FX,GBP,Sell,notional,1136914.5310266805
2025-07-21,2025-07,Bank D,FX,GBP,Sell,notional_mn,1.1369145310266804
2025-07-21,2025-07,Bank D,FX,GBP,Sell,pnl,-7634.020636108643
2025-07-22,2025-07,Bank A,Bond,EUR,Sell,notional,979467.5359544784
2025-07-22,2025-07,Bank A,Bond,EUR,Sell,notional_mn,0.9794675359544784
2025-07-22,2025-07,Bank A,Bond,EUR,Sell,pnl,11785.043137634491
2025-07-22,2025-07,Bank A,Bond,USD,Sell,notional,3570059.598122392
2025-07-22,2025-07,Bank A,Bond,USD,Sell,notional_mn,3.570059598122392
2025-07-22,2025-07,Bank A,Bond,USD,Sell,pnl,-35052.006895796694
2025-07-22,2025-07,Bank B,Bond,GBP,Buy,notional,1178949.028664547
2025-07-22,2025-07,Bank B,Bond,GBP,Buy,notional_mn,1.178949028664547
2025-07-22,2025-07,Bank B,Bond,GBP,Buy,pnl,-35427.41692243659
2025-07-22,2025-07,Bank B,Equity,EUR,Sell,notional,3342373.2566012302
2025-07-22,2025-07,Bank B,Equity,EUR,Sell,notional_mn,3.3423732566012303
2025-07-22,2025-07,Bank B,Equity,EUR,Sell,pnl,14725.613646599844
2025-07-22,2025-07,Bank C,Bond,JPY,Sell,notional,1700529.414159577
2025-07-22,2025-07,Bank C,Bond,JPY,Sell,notional_mn,1.700529414159577
2025-07-22,2025-07,Bank C,Bond,JPY,Sell,pnl,-19633.09209237153
2025-07-22,2025-07,Bank C,Commodity,GBP,Buy,notional,2242025.6155062374
2025-07-22,2025-07,Bank C,Commodity,GBP,Buy,notional_mn,2.242025615506237
2025-07-22,2025-07,Bank C,Commodity,GBP,Buy,pnl,68888.68490163182
2025-07-22,2025-07,Bank C,Equity,GBP,Sell,notional,1072780.1459069396
2025-07-22,2025-07,Bank C,Equity,GBP,Sell,notional_mn,1.0727801459069397
2025-07-22,2025-07,Bank C,Equity,GBP,Sell,pnl,-5765.7980227922
2025-07-22,2025-07,Bank C,Equity,USD,Buy,notional,515963.0169900958
2025-07-22,2025-07,Bank C,Equity,USD,Buy,notional_mn,0.5159630169900958
2025-07-22,2025-07,Bank C,Equity,USD,Buy,pnl,18356.68166508165
2025-07-22,2025-07,Bank C,FX,GBP,Buy,notional,3654839.829236791
2025-07-22,2025-07,Bank C,FX,GBP,Buy,notional_mn,3.654839829236791
2025-07-22,2025-07,Bank C,FX,GBP,Buy,pnl,148997.17474879834
2025-07-22,2025-07,Bank D,Equity,JPY,Buy,notional,3388214.6938509312
2025-07-22,2025-07,Bank D,Equity,JPY,Buy,notional_mn,3.3882146938509314
2025-07-22,2025-07,Bank D,Equity,JPY,Buy,pnl,-71620.44350077935
2025-07-22,2025-07,Bank D,FX,EUR,Buy,notional,1774454.3908248097
2025-07-22,2025-07,Bank D,FX,EUR,Buy,notional_mn,1.7744543908248096
2025-07-22,2025-07,Bank D,FX,EUR,Buy,pnl,-23006.70822338164
2025-07-23,2025-07,Bank A,Equity,GBP,Buy,notional,1559657.806157369
2025-07-23,2025-07,Bank A,Equity,GBP,Buy,notional_mn,1.559657806157369
2025-07-23,2025-07,Bank A,Equity,GBP,Buy,pnl,-20664.370703560413
2025-07-23,2025-07,Bank A,Equity,JPY,Sell,notional,2366722.019647407
2025-07-23,2025-07,Bank A,Equity,JPY,Sell,notional_mn,2.366722019647407
2025-07-23,2025-07,Bank A,Equity,JPY,Sell,pnl,-6592.429301992391
2025-07-23,2025-07,Bank B,Equity,JPY,Buy,notional,1264690.6149127097
2025-07-23,2025-07,Bank B,Equity,JPY,Buy,notional_mn,1.2646906149127095
2025-07-23,2025-07,Bank B,Equity,JPY,Buy,pnl,-7382.005163253689
2025-07-23,2025-07,Bank C,Equity,USD,Buy,notional,2244184.937768217
2025-07-23,2025-07,Bank C,Equity,USD,Buy,notional_mn,2.244184937768217
2025-07-23,2025-07,Bank C,Equity,USD,Buy,pnl,26896.20940082924
2025-07-23,2025-07,Bank C,FX,EUR,Sell,notional,1310146.4540420556
2025-07-23,2025-07,Bank C,FX,EUR,Sell,notional_mn,1.3101464540420555
2025-07-23,2025-07,Bank C,FX,EUR,Sell,pnl,36855.78690940623
2025-07-23,2025-07,Bank C,FX,JPY,Buy,notional,660831.7442250075
2025-07-23,2025-07,Bank C,FX,JPY,Buy,notional_mn,0.6608317442250075
2025-07-23,2025-07,Bank C,FX,JPY,Buy,pnl,-7627.522468562884
2025-07-23,2025-07,Bank D,Bond,JPY,Sell,notional,282458.5782264159
2025-07-23,2025-07,Bank D,Bond,JPY,Sell,notional_mn,0.2824585782264159
2025-07-23,2025-07,Bank D,Bond,JPY,Sell,pnl,9522.267966003958
2025-07-23,2025-07,Bank D,Commodity,USD,Buy,notional,1954717.030917013
2025-07-23,2025-07,Bank D,Commodity,USD,Buy,notional_mn,1.954717030917013
2025-07-23,2025-07,Bank D,Commodity,USD,Buy,pnl,12817.633956555474
2025-07-23,2025-07,Bank D,FX,JPY,Buy,notional,3704538.466967671
2025-07-23,2025-07,Bank D,FX,JPY,Buy,notional_mn,3.704538466967671
2025-07-23,2025-07,Bank D,FX,JPY,Buy,pnl,-92595.98226469167
2025-07-24,2025-07,Bank A,Bond,JPY,Buy,notional,3354871.1373376744
2025-07-24,2025-07,Bank A,Bond,JPY,Buy,notional_mn,3.3548711373376743
2025-07-24,2025-07,Bank A,Bond,JPY,Buy,pnl,55234.95003142719
2025-07-24,2025-07,Bank A,Commodity,GBP,Sell,notional,2893655.0023655607
2025-07-24,2025-07,Bank A,Commodity,GBP,Sell,notional_mn,2.893655002365561
2025-07-24,2025-07,Bank A,Commodity,GBP,Sell,pnl,28513.70765122668
2025-07-24,2025-07,Bank A,FX,EUR,Buy,notional,918051.5725393386
2025-07-24,2025-07,Bank A,FX,EUR,Buy,notional_mn,0.9180515725393386
2025-07-24,2025-07,Bank A,FX,EUR,Buy,pnl,6288.109035566919
2025-07-24,2025-07,Bank A,FX,USD,Buy,notional,3798691.499684147
2025-07-24,2025-07,Bank A,FX,USD,Buy,notional_mn,3.798691499684147
2025-07-24,2025-07,Bank A,FX,USD,Buy,pnl,15479.408715456717
2025-07-24,2025-07,Bank B,Bond,GBP,Sell,notional,1936396.594281166
2025-07-24,2025-07,Bank B,Bond,GBP,Sell,notional_mn,1.936396594281166
2025-07-24,2025-07,Bank B,Bond,GBP,Sell,pnl,-388.1997949368209
2025-07-24,2025-07,Bank B,FX,GBP,Sell,notional,1682080.6616731335
2025-07-24,2025-07,Bank B,FX,GBP,Sell,notional_mn,1.6820806616731334
2025-07-24,2025-07,Bank B,FX,GBP,Sell,pnl,-29977.12782311988
2025-07-24,2025-07,Bank C,Bond,JPY,Buy,notional,1492005.4360368284
2025-07-24,2025-07,Bank C,Bond,JPY,Buy,notional_mn,1.4920054360368284
2025-07-24,2025-07,Bank C,Bond,JPY,Buy,pnl,-16251.8672671975
2025-07-24,2025-07,Bank C,Commodity,JPY,Buy,notional,2657557.400909123
2025-07-24,2025-07,Bank C,Commodity,JPY,Buy,notional_mn,2.657557400909123
2025-07-24,2025-07,Bank C,Commodity,JPY,Buy,pnl,45247.68589624013
2025-07-24,2025-07,Bank C,Equity,EUR,Sell,notional,4583236.138949755
2025-07-24,2025-07,Bank C,Equity,EUR,Sell,notional_mn,4.583236138949754
2025-07-24,2025-07,Bank C,Equity,EUR,Sell,pnl,16334.960880114146
2025-07-24,2025-07,Bank C,Equity,JPY,Sell,notional,1917719.4066954528
2025-07-24,2025-07,Bank C,Equity,JPY,Sell,notional_mn,1.9177194066954528
2025-07-24,2025-07,Bank C,Equity,JPY,Sell,pnl,1018.0372971389306
2025-07-25,2025-07,Bank A,Equity,USD,Sell,notional,379444.34786147205
2025-07-25,2025-07,Bank A,Equity,USD,Sell,notional_mn,0.3794443478614721
2025-07-25,2025-07,Bank A,Equity,USD,Sell,pnl,15817.69860552635
2025-07-25,2025-07,Bank A,FX,USD,Sell,notional,3163240.3164023627
2025-07-25,2025-07,Bank A,FX,USD,Sell,notional_mn,3.1632403164023626
2025-07-25,2025-07,Bank A,FX,USD,Sell,pnl,-47383.68220909975
2025-07-25,2025-07,Bank B,FX,GBP,Buy,notional,3520000.656734488
2025-07-25,2025-07,Bank B,FX,GBP,Buy,notional_mn,3.520000656734488
2025-07-25,2025-07,Bank B,FX,GBP,Buy,pnl,47554.9403035376
2025-07-25,2025-07,Bank B,FX,GBP,Sell,notional,2377845.889171625
2025-07-25,2025-07,Bank B,FX,GBP,Sell,notional_mn,2.377845889171625
2025-07-25,2025-07,Bank B,FX,GBP,Sell,pnl,-13161.709737674784
2025-07-25,2025-07,Bank B,FX,JPY,Buy,notional,2230259.6749940803
2025-07-25,2025-07,Bank B,FX,JPY,Buy,notional_mn,2.2302596749940804
2025-07-25,2025-07,Bank B,FX,JPY,Buy,pnl,26599.59836889755
2025-07-25,2025-07,Bank C,Equity,EUR,Buy,notional,2788904.273208802
2025-07-25,2025-07,Bank C,Equity,EUR,Buy,notional_mn,2.7889042732088023
2025-07-25,2025-07,Bank C,Equity,EUR,Buy,pnl,22000.28443168927
2025-07-25,2025-07,Bank C,FX,USD,Sell,notional,3482826.9593318165
2025-07-25,2025-07,Bank C,FX,USD,Sell,notional_mn,3.4828269593318164
2025-07-25,2025-07,Bank C,FX,USD,Sell,pnl,-1722.3179026987298
2025-07-25,2025-07,Bank D,Commodity,USD,Sell,notional,1297548.8263520177
2025-07-25,2025-07,Bank D,Commodity,USD,Sell,notional_mn,1.2975488263520176
2025-07-25,2025-07,Bank D,Commodity,USD,Sell,pnl,-5423.12662905418
2025-07-25,2025-07,Bank D,Equity,EUR,Buy,notional,2439426.6862811707
2025-07-25,2025-07,Bank D,Equity,EUR,Buy,notional_mn,2.4394266862811707
2025-07-25,2025-07,Bank D,Equity,EUR,Buy,pnl,-3613.568687248744
2025-07-25,2025-07,Bank D,Equity,JPY,Buy,notional,436129.0728937515
2025-07-25,2025-07,Bank D,Equity,JPY,Buy,notional_mn,0.4361290728937514
2025-07-25,2025-07,Bank D,Equity,JPY,Buy,pnl,15113.68906217767
2025-07-25,2025-07,Bank D,FX,JPY,Buy,notional,1859448.80935427
2025-07-25,2025-07,Bank D,FX,JPY,Buy,notional_mn,1.85944880935427
2025-07-25,2025-07,Bank D,FX,JPY,Buy,pnl,3908.1297091847614
2025-07-28,2025-07,Bank A,Bond,JPY,Sell,notional,1587400.627576489
2025-07-28,2025-07,Bank A,Bond,JPY,Sell,notional_mn,1.587400627576489
2025-07-28,2025-07,Bank A,Bond,JPY,Sell,pnl,-7024.380018356447
